timestamp_utc,latitude,longitude,rainfall_mm_hr,rainfall_rolling_1hr,rainfall_rolling_3hr,rainfall_rolling_6hr,flood_susceptibility,rainfall_hazard,dynamic_flood_risk,flood_risk_level
2019-05-02 09:00:00+00:00,19.65,84.95,0.0,0.25,12.2599998,15.519999694,0.00040552276,0.1809437460492036,0.07262081208844284,Low
2019-05-02 09:30:00+00:00,19.65,84.95,0.04,0.04,8.839999800000001,15.559999694,0.00040552276,0.1678988526730098,0.06740285473796533,Low
2019-05-02 10:00:00+00:00,19.65,84.95,0.72999996,0.76999996,6.379999960000001,16.289999654,0.00040552276,0.1877895139630202,0.07535911925396949,Low
2019-05-02 10:30:00+00:00,19.65,84.95,1.12,1.84999996,3.9999999600000007,16.629999654000002,0.00040552276,0.19328630299716185,0.07755783486762614,Low
2019-05-02 11:00:00+00:00,19.65,84.95,1.14,2.26,3.2799999600000005,17.719999657,0.00040552276,0.1898193090351082,0.0761710372828047,Low
2019-05-02 11:30:00+00:00,19.65,84.95,1.9799999,3.1199999,5.009999860000001,19.64999956,0.00040552276,0.22102492924512382,0.08865328536681094,Low
2019-05-02 12:00:00+00:00,19.65,84.95,1.99,3.9699999,6.999999860000001,19.25999966,0.00040552276,0.23710499477574576,0.09508531157905971,Low
2019-05-02 12:30:00+00:00,19.65,84.95,1.1999999,3.1899999,8.15999976,16.999999560000003,0.00040552276,0.21601451342369526,0.08664911903823952,Low
2019-05-02 13:00:00+00:00,19.65,84.95,1.01,2.2099999,8.439999799999999,14.81999976,0.00040552276,0.20534730083066904,0.08238223400102902,Low
2019-05-02 13:30:00+00:00,19.65,84.95,2.26,3.27,9.5799998,13.57999976,0.00040552276,0.2483762197513999,0.09959380156932136,Low
2019-05-02 14:00:00+00:00,19.65,84.95,2.54,4.8,10.9799998,14.25999976,0.00040552276,0.28472242280504095,0.11413228279077779,Low
2019-05-02 14:30:00+00:00,19.65,84.95,4.52,7.06,13.5199999,18.529999760000003,0.00040552276,0.3752735629912306,0.15035273886525366,Low
2019-05-02 15:00:00+00:00,19.65,84.95,4.99,9.51,16.519999900000002,23.51999976,0.00040552276,0.44287138998875675,0.17739186966426412,Low
2019-05-02 15:30:00+00:00,19.65,84.95,4.8599997,9.8499997,20.1799997,28.33999946,0.00040552276,0.48339721773753,0.19360220076377344,Low
2019-05-02 16:00:00+00:00,19.65,84.95,2.85,7.709999700000001,22.0199997,30.4599995,0.00040552276,0.4428159776568081,0.17736970473148464,Low
2019-05-02 16:30:00+00:00,19.65,84.95,2.6499999,5.499999900000001,22.409999600000003,31.9899994,0.00040552276,0.4264989284628699,0.17084288505390938,Low
2019-05-02 17:00:00+00:00,19.65,84.95,3.4299998,6.0799997,23.2999994,34.2799992,0.00040552276,0.4635518823137256,0.18566406659425166,Low
2019-05-02 17:30:00+00:00,19.65,84.95,2.69,6.1199998,21.469999400000003,34.989999299999994,0.00040552276,0.44856630609688114,0.17966983610751386,Low
2019-05-02 18:00:00+00:00,19.65,84.95,1.9599999,4.6499999,18.4399993,34.959999200000006,0.00040552276,0.42341934785898483,0.16961105281235533,Low
2019-05-02 18:30:00+00:00,19.65,84.95,4.48,6.4399999,18.0599996,38.2399993,0.00040552276,0.5098797005088523,0.20419519387230234,Low
2019-05-02 19:00:00+00:00,19.65,84.95,6.75,11.23,21.9599996,43.9799993,0.00040552276,0.6308787359306901,0.25259480804103746,Moderate
2019-05-02 19:30:00+00:00,19.65,84.95,1.54,8.29,20.8499997,43.2599993,0.00040552276,0.5068821634788839,0.20299617906031497,Low
2019-05-02 20:00:00+00:00,19.65,84.95,3.37,4.91,20.7899999,44.0899993,0.00040552276,0.530694078524596,0.21252094507859984,Low
2019-05-02 20:30:00+00:00,19.65,84.95,3.56,6.93,21.6599999,43.1299993,0.00040552276,0.579211194978232,0.23192779166005423,Low
2019-05-02 21:00:00+00:00,19.65,84.95,2.9299998,6.4899998,22.6299998,41.0699991,0.00040552276,0.5907468942617035,0.2365420713734428,Low
2019-05-02 21:30:00+00:00,19.65,84.95,1.74,4.6699998,19.8899998,37.9499994,0.00040552276,0.5377096977092515,0.215327192752462,Low
2019-05-02 22:00:00+00:00,19.65,84.95,4.2,5.94,17.3399998,39.2999994,0.00040552276,0.601476808832535,0.2408340372017754,Low
2019-05-02 22:30:00+00:00,19.65,84.95,2.87,7.07,18.6699998,39.5199995,0.00040552276,0.6076551707871355,0.24330538198361562,Low
2019-05-02 23:00:00+00:00,19.65,84.95,3.1,5.970000000000001,18.3999998,39.1899997,0.00040552276,0.5847678457081936,0.23415045195203887,Low
2019-05-02 23:30:00+00:00,19.65,84.95,3.1699998,6.2699998,18.0099996,39.6699995,0.00040552276,0.572170405513836,0.2291114758742958,Low
2019-05-03 00:00:00+00:00,19.65,84.95,3.1999998,6.3699996,18.2799996,40.9099994,0.00040552276,0.5656046838870101,0.22648518722356548,Low
2019-05-03 00:30:00+00:00,19.65,84.95,3.3899999,6.5899997,19.9299995,39.8199993,0.00040552276,0.5805447549371238,0.2324612156436109,Low
2019-05-03 01:00:00+00:00,19.65,84.95,4.23,7.6199999,19.9599995,37.2999993,0.00040552276,0.6036306159384669,0.24169556004414816,Low
2019-05-03 01:30:00+00:00,19.65,84.95,5.0,9.23,22.0899995,40.7599993,0.00040552276,0.6483296581979123,0.25957517694792637,Moderate
2019-05-03 02:00:00+00:00,19.65,84.95,5.8199997,10.8199997,24.8099992,43.209999,0.00040552276,0.6905337113024977,0.2764567981897605,Moderate
2019-05-03 02:30:00+00:00,19.65,84.95,5.68,11.4999997,27.3199994,45.329999,0.00040552276,0.7084002980849192,0.2836034329027291,Moderate
2019-05-03 03:00:00+00:00,19.65,84.95,7.2799997,12.9599997,31.3999993,49.6799989,0.00040552276,0.791111980309174,0.316688105792431,Moderate
2019-05-03 03:30:00+00:00,19.65,84.95,4.88,12.1599997,32.8899994,52.8199989,0.00040552276,0.7587703929472619,0.3037514708476662,Moderate
2019-05-03 04:00:00+00:00,19.65,84.95,4.39,9.27,33.049999400000004,53.0099989,0.00040552276,0.7250132146716473,0.2902485995374203,Moderate
2019-05-03 04:30:00+00:00,19.65,84.95,2.32,6.709999999999999,30.3699994,52.4599989,0.00040552276,0.6507955358045466,0.2605615279905801,Moderate
2019-05-03 05:00:00+00:00,19.65,84.95,2.4099998,4.7299998,26.9599995,51.7699987,0.00040552276,0.6248762764508544,0.2501938242491032,Moderate
2019-05-03 05:30:00+00:00,19.65,84.95,9.75,12.1599998,31.0299995,58.3499989,0.00040552276,0.8630417877896467,0.3454600287846201,Moderate
2019-05-03 06:00:00+00:00,19.65,84.95,10.13,19.880000000000003,33.8799998,65.2799991,0.00040552276,0.925609740374675,0.3704872098186314,Moderate
2019-05-03 06:30:00+00:00,19.65,84.95,4.0499997,14.1799997,33.0499995,65.9399989,0.00040552276,0.8521207423535548,0.34109161061018334,Moderate
2019-05-03 07:00:00+00:00,19.65,84.95,6.04,10.0899997,34.699999500000004,67.7499989,0.00040552276,0.8655654686016662,0.34646950110942787,Moderate
2019-05-03 07:30:00+00:00,19.65,84.95,4.13,10.17,36.5099995,66.8799989,0.00040552276,0.8434692464504954,0.3376310122489596,Moderate
2019-05-03 08:00:00+00:00,19.65,84.95,2.53,6.66,36.6299997,63.5899992,0.00040552276,0.7780603701861983,0.31146746174324075,Moderate
2019-05-03 08:30:00+00:00,19.65,84.95,2.05,4.58,28.9299997,59.9599992,0.00040552276,0.7164729600303025,0.2868324976808824,Moderate
2019-05-03 09:00:00+00:00,19.65,84.95,2.81,4.859999999999999,21.6099997,55.4899995,0.00040552276,0.6962231139283735,0.2787325592401108,Moderate
2019-05-03 09:30:00+00:00,19.65,84.95,2.8899999,5.6999999,20.4499999,53.4999994,0.00040552276,0.6775425515212719,0.27126033427727014,Moderate
2019-05-03 10:00:00+00:00,19.65,84.95,2.35,5.2399999,16.7599999,51.4599994,0.00040552276,0.6220881245291743,0.24907856348043111,Low
2019-05-03 10:30:00+00:00,19.65,84.95,1.81,4.16,14.4399999,50.9499994,0.00040552276,0.5690092963897929,0.2278470322246786,Low
2019-05-03 11:00:00+00:00,19.65,84.95,1.68,3.49,13.5899999,50.2199996,0.00040552276,0.5279420176378145,0.2114201207238872,Low
2019-05-03 11:30:00+00:00,19.65,84.95,1.35,3.03,12.8899999,41.8199996,0.00040552276,0.4614077995087628,0.18480643347226655,Low
2019-05-03 12:00:00+00:00,19.65,84.95,1.12,2.47,11.1999999,32.809999600000005,0.00040552276,0.39535875926729425,0.1583868173756791,Low
2019-05-03 12:30:00+00:00,19.65,84.95,0.64,1.7600000000000002,8.950000000000001,29.3999999,0.00040552276,0.33830830922038374,0.1355666373569149,Low
2019-05-03 13:00:00+00:00,19.65,84.95,0.07,0.71,6.67,23.4299999,0.00040552276,0.2695013854666151,0.10804386785540745,Low
2019-05-03 13:30:00+00:00,19.65,84.95,0.03,0.1,4.89,19.3299999,0.00040552276,0.2203470027538564,0.08838211477030397,Low
2019-05-03 14:00:00+00:00,19.65,84.95,0.0,0.03,3.21,16.799999900000003,0.00040552276,0.18512315304107,0.07429257488518941,Low
2019-05-03 14:30:00+00:00,19.65,84.95,0.0,0.0,1.86,14.749999900000002,0.00040552276,0.16529919620441172,0.06636299215052609,Low
2019-05-03 15:00:00+00:00,19.65,84.95,0.0,0.0,0.74,11.939999900000002,0.00040552276,0.14075084119867826,0.056543650148232705,Low
2019-05-03 15:30:00+00:00,19.65,84.95,0.0,0.0,0.1,9.050000000000002,0.00040552276,0.1132376537998473,0.045538375188700325,Low
2019-05-03 16:00:00+00:00,19.65,84.95,0.0,0.0,0.03,6.700000000000002,0.00040552276,0.09383985841690008,0.03777925703552144,Low
2019-05-03 16:30:00+00:00,19.65,84.95,0.0,0.0,0.0,4.890000000000002,0.00040552276,0.07627846989622802,0.030754701627252613,Low
2019-05-03 17:00:00+00:00,19.65,84.95,0.0,0.0,0.0,3.2100000000000017,0.00040552276,0.06193374501457275,0.025016811674590505,Low
2019-05-03 17:30:00+00:00,19.65,84.95,0.0,0.0,0.0,1.8600000000000017,0.00040552276,0.05482918674544744,0.02217498836694038,Low
2019-05-03 18:00:00+00:00,19.65,84.95,0.0,0.0,0.0,0.7400000000000018,0.00040552276,0.043914120851742275,0.017808962009458314,Low
2019-05-03 18:30:00+00:00,19.65,84.95,0.0,0.0,0.0,0.1000000000000017,0.00040552276,0.03361503246196243,0.013689326653546375,Low
2019-05-03 19:00:00+00:00,19.65,84.95,0.0,0.0,0.0,0.0300000000000017,0.00040552276,0.02722337859657428,0.011132665107391115,Low
2019-05-03 19:30:00+00:00,19.65,84.95,0.0,0.0,0.0,0.0,0.00040552276,0.02165587871759944,0.00890566515580118,Low
2019-05-03 20:00:00+00:00,19.65,84.95,0.0,0.0,0.0,0.0,0.00040552276,0.01688250287951512,0.006996314820567451,Low
2019-05-03 20:30:00+00:00,19.65,84.95,0.0,0.0,0.0,0.0,0.00040552276,0.011370294401682612,0.004791431429434448,Low
2019-05-03 21:00:00+00:00,19.65,84.95,0.0,0.0,0.0,0.0,0.00040552276,0.008580431877267519,0.0036754864196684098,Low
2019-05-03 21:30:00+00:00,19.65,84.95,0.0,0.0,0.0,0.0,0.00040552276,0.006655379523218634,0.002905465478048856,Low
2019-05-03 22:00:00+00:00,19.65,84.95,0.0,0.0,0.0,0.0,0.00040552276,0.005480399835449355,0.0024354736029411446,Low
2019-05-03 22:30:00+00:00,19.65,84.95,0.0,0.0,0.0,0.0,0.00040552276,0.005041045583774751,0.002259731902271303,Low
2019-05-03 23:00:00+00:00,19.65,84.95,0.0,0.0,0.0,0.0,0.00040552276,0.004165299983160216,0.001909433662025489,Low
2019-05-03 23:30:00+00:00,19.65,84.95,0.0,0.0,0.0,0.0,0.00040552276,0.0026221803248508875,0.0012921857987017575,Low
2019-05-04 00:00:00+00:00,19.65,84.95,0.0,0.0,0.0,0.0,0.00040552276,0.0017495154757480847,0.0009431198590606363,Low
2019-05-02 00:00:00+00:00,19.65,85.049995,0.0,0.0,0.0,0.0,0.3825738,0.0,0.22954429686069489,Low
2019-05-02 00:30:00+00:00,19.65,85.049995,0.0,0.0,0.0,0.0,0.3825738,0.0,0.22954429686069489,Low
2019-05-02 01:00:00+00:00,19.65,85.049995,0.0,0.0,0.0,0.0,0.3825738,0.0,0.22954429686069489,Low
2019-05-02 01:30:00+00:00,19.65,85.049995,0.0,0.0,0.0,0.0,0.3825738,0.0,0.22954429686069489,Low
2019-05-02 02:00:00+00:00,19.65,85.049995,0.0,0.0,0.0,0.0,0.3825738,0.00010238872571432333,0.22958525235098062,Low
2019-05-02 02:30:00+00:00,19.65,85.049995,0.0,0.0,0.0,0.0,0.3825738,0.0009920731929886773,0.22994112613789036,Low
2019-05-02 03:00:00+00:00,19.65,85.049995,0.0,0.0,0.0,0.0,0.3825738,0.001706596687158005,0.2302269355355581,Low
2019-05-02 03:30:00+00:00,19.65,85.049995,0.0,0.0,0.0,0.0,0.3825738,0.0032789732567013717,0.23085588616337543,Low
2019-05-02 04:00:00+00:00,19.65,85.049995,0.0,0.0,0.0,0.0,0.3825738,0.007047846247814946,0.23236343535982087,Low
2019-05-02 04:30:00+00:00,19.65,85.049995,0.42999998,0.42999998,0.42999998,0.42999998,0.3825738,0.03358165091763538,0.24297695722774904,Low
2019-05-02 05:00:00+00:00,19.65,85.049995,0.0,0.42999998,0.42999998,0.42999998,0.3825738,0.033234261768678754,0.24283800156816637,Low
2019-05-02 05:30:00+00:00,19.65,85.049995,0.07,0.07,0.49999998,0.49999998,0.3825738,0.03990489794642922,0.24550625603926657,Low
2019-05-02 06:00:00+00:00,19.65,85.049995,0.84999996,0.91999996,1.34999994,1.34999994,0.3825738,0.0844438151177481,0.2633218229077941,Moderate
2019-05-02 06:30:00+00:00,19.65,85.049995,3.32,4.16999996,4.66999994,4.66999994,0.3825738,0.20814872504447682,0.31280378687848565,Moderate
2019-05-02 07:00:00+00:00,19.65,85.049995,2.85,6.17,7.51999994,7.51999994,0.3825738,0.25384164968393375,0.3310809567342684,Moderate
2019-05-02 07:30:00+00:00,19.65,85.049995,4.58,7.43,11.66999996,12.09999994,0.3825738,0.32915750850516384,0.36120730026276043,Moderate
2019-05-02 08:00:00+00:00,19.65,85.049995,1.06,5.640000000000001,12.72999996,13.15999994,0.3825738,0.24885946172388568,0.32908808155024916,Moderate
2019-05-02 08:30:00+00:00,19.65,85.049995,0.26999998,1.32999998,12.92999994,13.42999992,0.3825738,0.1922749708607902,0.30645428520501095,Moderate
2019-05-02 09:00:00+00:00,19.65,85.049995,0.049999997,0.319999977,12.129999977,13.479999917,0.3825738,0.17846621270370355,0.3009307819421763,Moderate
2019-05-02 09:30:00+00:00,19.65,85.049995,0.04,0.089999997,8.849999977,13.519999917,0.3825738,0.16476576210488453,0.2954506017026487,Moderate
2019-05-02 10:00:00+00:00,19.65,85.049995,0.47,0.51,6.4699999770000005,13.989999917,0.3825738,0.17661057189031823,0.3001885256168222,Moderate
2019-05-02 10:30:00+00:00,19.65,85.049995,0.84,1.3099999999999998,2.729999977,14.399999937,0.3825738,0.17455362802989333,0.2993657480726522,Moderate
2019-05-02 11:00:00+00:00,19.65,85.049995,0.71,1.5499999999999998,2.379999977,15.109999937,0.3825738,0.16722058353664232,0.2964325302753518,Moderate
2019-05-02 11:30:00+00:00,19.65,85.049995,1.3399999,2.0499999,3.449999897,16.379999837,0.3825738,0.1876107814866353,0.304588609455349,Moderate
2019-05-02 12:00:00+00:00,19.65,85.049995,0.78999996,2.12999986,4.18999986,16.319999837,0.3825738,0.18213357929961335,0.30239772858054026,Moderate
2019-05-02 12:30:00+00:00,19.65,85.049995,0.71,1.4999999599999998,4.859999859999999,13.709999837,0.3825738,0.17354577024269013,0.29896260495777094,Moderate
2019-05-02 13:00:00+00:00,19.65,85.049995,1.03,1.7400000000000002,5.41999986,11.889999837,0.3825738,0.18572274752281023,0.303833395869819,Moderate
2019-05-02 13:30:00+00:00,19.65,85.049995,1.8299999,2.8599999,6.40999976,9.139999737,0.3825738,0.21764656110385422,0.31660292130223655,Moderate
2019-05-02 14:00:00+00:00,19.65,85.049995,1.66,3.4899999,7.35999976,9.739999737,0.3825738,0.23525496923663367,0.3236462845553484,Moderate
2019-05-02 14:30:00+00:00,19.65,85.049995,3.4299998,5.0899998,9.44999966,12.899999557,0.3825738,0.3120369882137109,0.3543590921461792,Moderate
2019-05-02 15:00:00+00:00,19.65,85.049995,3.06,6.4899998,11.7199997,15.90999956,0.3825738,0.34777686808234043,0.36865504409363103,Moderate
2019-05-02 15:30:00+00:00,19.65,85.049995,3.6999998,6.7599998,14.7099995,19.56999936,0.3825738,0.3977743080776956,0.38865402009177313,Moderate
2019-05-02 16:00:00+00:00,19.65,85.049995,2.37,6.0699998,16.049999500000002,21.469999360000003,0.3825738,0.38174210831993743,0.38224114018866984,Moderate
2019-05-02 16:30:00+00:00,19.65,85.049995,2.02,4.390000000000001,16.2399996,22.64999936,0.3825738,0.36635640711640016,0.376086859707255,Moderate
2019-05-02 17:00:00+00:00,19.65,85.049995,2.54,4.5600000000000005,17.1199996,24.47999936,0.3825738,0.39374505440656726,0.38704231862332183,Moderate
2019-05-02 17:30:00+00:00,19.65,85.049995,2.1499999,4.6899999,15.8399997,25.28999936,0.3825738,0.3882570406586053,0.384847113124137,Moderate
2019-05-02 18:00:00+00:00,19.65,85.049995,2.52,4.6699999000000005,15.2999997,27.0199994,0.3825738,0.40927822750237736,0.39325558786164583,Moderate
2019-05-02 18:30:00+00:00,19.65,85.049995,4.38,6.9,15.9799999,30.6899994,0.3825738,0.4918219897917912,0.4262730927774114,Moderate
2019-05-02 19:00:00+00:00,19.65,85.049995,7.35,11.73,20.9599999,37.0099994,0.3825738,0.6310902140756977,0.48198038249097397,Moderate
2019-05-02 19:30:00+00:00,19.65,85.049995,1.79,9.14,20.7299999,36.9699995,0.3825738,0.5080579072500384,0.4327674597607103,Moderate
2019-05-02 20:00:00+00:00,19.65,85.049995,4.16,5.95,22.3499999,39.4699995,0.3825738,0.5525492360268474,0.4505639912714339,Moderate
2019-05-02 20:30:00+00:00,19.65,85.049995,1.93,6.09,22.13,37.9699997,0.3825738,0.5328922613251225,0.44270120139074387,Moderate
2019-05-02 21:00:00+00:00,19.65,85.049995,1.55,3.48,21.16,36.4599997,0.3825738,0.5227932718963422,0.43866160561923173,Moderate
2019-05-02 21:30:00+00:00,19.65,85.049995,1.3299999,2.8799999,18.1099999,34.0899998,0.3825738,0.49994692608129815,0.42952306729321416,Moderate
2019-05-02 22:00:00+00:00,19.65,85.049995,4.5299997,5.8599996,15.2899996,36.2499995,0.3825738,0.5944978903402981,0.4673434529968141,Moderate
2019-05-02 22:30:00+00:00,19.65,85.049995,2.8,7.3299997,16.2999996,37.0299995,0.3825738,0.5963053102053762,0.4680664209428454,Moderate
2019-05-02 23:00:00+00:00,19.65,85.049995,3.01,5.81,15.1499996,37.4999995,0.3825738,0.5674653690652962,0.45653044448681335,Moderate
2019-05-02 23:30:00+00:00,19.65,85.049995,3.61,6.619999999999999,16.8299996,38.9599996,0.3825738,0.5785092649387288,0.4609480028361864,Moderate
2019-05-03 00:00:00+00:00,19.65,85.049995,3.7099998,7.3199998,18.9899994,40.1499994,0.3825738,0.5853334318003703,0.463677669580843,Moderate
2019-05-03 00:30:00+00:00,19.65,85.049995,4.31,8.019999799999999,21.9699995,40.0799994,0.3825738,0.618922608922378,0.47711334042964615,Moderate
2019-05-03 01:00:00+00:00,19.65,85.049995,5.7,10.01,23.1399998,38.4299994,0.3825738,0.6669611563811962,0.4963287594131734,Moderate
2019-05-03 01:30:00+00:00,19.65,85.049995,7.8599997,13.559999700000002,28.1999995,44.4999991,0.3825738,0.7658995607021082,0.5359041211415382,High
2019-05-03 02:00:00+00:00,19.65,85.049995,9.389999,17.249998700000003,34.5799985,49.7299981,0.3825738,0.8082934910528488,0.5528616932818344,High
2019-05-03 02:30:00+00:00,19.65,85.049995,9.98,19.369999000000004,40.9499985,57.7799981,0.3825738,0.846034145691666,0.5679579551373612,High
2019-05-03 03:00:00+00:00,19.65,85.049995,22.22,32.2,59.4599987,78.4499981,0.3825738,0.9034421748748539,0.5909211668106364,High
2019-05-03 03:30:00+00:00,19.65,85.049995,17.34,39.56,72.4899987,94.4599982,0.3825738,0.9159334652279263,0.5959176829518654,High
2019-05-03 04:00:00+00:00,19.65,85.049995,11.759999,29.099999000000004,78.54999769999999,101.6899975,0.3825738,0.9181095713863633,0.5967881254152403,High
2019-05-03 04:30:00+00:00,19.65,85.049995,9.679999,21.439998000000003,80.36999700000001,108.5699965,0.3825738,0.9174007320467181,0.5965045896793821,High
2019-05-03 05:00:00+00:00,19.65,85.049995,5.0499997,14.729998700000005,76.02999770000001,110.6099962,0.3825738,0.8715142880068546,0.5781500120634367,High
2019-05-03 05:30:00+00:00,19.65,85.049995,8.01,13.059999700000004,74.0599977,115.0099962,0.3825738,0.9474928029534525,0.6085414180420758,High
2019-05-03 06:00:00+00:00,19.65,85.049995,8.0,16.010000000000005,59.8399977,119.2999964,0.3825738,0.9793864298039284,0.6212988687822663,High
2019-05-03 06:30:00+00:00,19.65,85.049995,3.58,11.580000000000004,46.0799977,118.5699964,0.3825738,0.873871419499029,0.5790928646603065,High
2019-05-03 07:00:00+00:00,19.65,85.049995,4.5899997,8.169999700000004,38.9099984,117.4599961,0.3825738,0.8560890976261735,0.5719799359111644,High
2019-05-03 07:30:00+00:00,19.65,85.049995,3.35,7.939999700000003,32.579999400000005,112.9499964,0.3825738,0.8174928864628023,0.5565414514458158,High
2019-05-03 08:00:00+00:00,19.65,85.049995,2.53,5.8800000000000034,30.0599997,106.0899974,0.3825738,0.7775023946015837,0.5405452547013283,High
2019-05-03 08:30:00+00:00,19.65,85.049995,1.99,4.520000000000003,24.0399997,98.0999974,0.3825738,0.7338635712565197,0.5230897253633028,High
2019-05-03 09:00:00+00:00,19.65,85.049995,2.21,4.200000000000003,18.2499997,78.0899974,0.3825738,0.7075680605843212,0.5125715210944234,High
2019-05-03 09:30:00+00:00,19.65,85.049995,2.08,4.290000000000003,16.7499997,62.8299974,0.3825738,0.6529090928458915,0.4907079339990515,Moderate
2019-05-03 10:00:00+00:00,19.65,85.049995,1.9799999,4.059999900000003,14.1399999,53.0499983,0.3825738,0.5977803582042307,0.46865644014238717,Moderate
2019-05-03 10:30:00+00:00,19.65,85.049995,1.3299999,3.309999800000003,12.1199998,44.6999992,0.3825738,0.5327966666465942,0.44266296351933254,Moderate
2019-05-03 11:00:00+00:00,19.65,85.049995,1.25,2.579999900000004,10.8399998,40.8999995,0.3825738,0.4851493742107091,0.4236040465449785,Moderate
2019-05-03 11:30:00+00:00,19.65,85.049995,1.03,2.280000000000003,9.8799998,33.9199995,0.3825738,0.4238652462587514,0.39909039536419544,Moderate
2019-05-03 12:00:00+00:00,19.65,85.049995,1.13,2.160000000000003,8.7999998,27.0499995,0.3825738,0.3741280074355456,0.37919549983491313,Moderate
2019-05-03 12:30:00+00:00,19.65,85.049995,0.74,1.870000000000003,7.4599998,24.2099995,0.3825738,0.3268973653033838,0.3603032429820484,Moderate
2019-05-03 13:00:00+00:00,19.65,85.049995,0.099999994,0.8399999940000031,5.579999893999999,19.719999794000003,0.3825738,0.2609693850200998,0.3339320508687348,Moderate
2019-05-03 13:30:00+00:00,19.65,85.049995,0.089999996,0.1899999900000031,4.33999999,16.45999979,0.3825738,0.21533633307775005,0.3156788300917949,Moderate
2019-05-03 14:00:00+00:00,19.65,85.049995,0.0,0.0899999960000031,3.08999999,13.929999789999998,0.3825738,0.18016025436501268,0.30160839860669997,Moderate
2019-05-03 14:30:00+00:00,19.65,85.049995,0.06,0.0600000000000031,2.11999999,11.99999979,0.3825738,0.1629733364314927,0.29473363143329195,Moderate
2019-05-03 15:00:00+00:00,19.65,85.049995,0.03,0.0900000000000031,1.01999999,9.81999979,0.3825738,0.13934036973950373,0.2852804447564964,Moderate
2019-05-03 15:30:00+00:00,19.65,85.049995,0.0,0.0300000000000031,0.27999999,7.73999979,0.3825738,0.11179637342921132,0.2742628462323794,Moderate
2019-05-03 16:00:00+00:00,19.65,85.049995,0.0,0.0,0.179999996,5.75999989,0.3825738,0.09267104230951974,0.2666127137845028,Moderate
2019-05-03 16:30:00+00:00,19.65,85.049995,0.0,0.0,0.09,4.42999999,0.3825738,0.0757629805649953,0.25984948908669303,Moderate
2019-05-03 17:00:00+00:00,19.65,85.049995,0.0,0.0,0.09,3.17999999,0.3825738,0.0621864681520101,0.25441888412149893,Moderate
2019-05-03 17:30:00+00:00,19.65,85.049995,0.0,0.0,0.03,2.1499999899999995,0.3825738,0.05544938996679385,0.25172405284741245,Moderate
2019-05-03 18:00:00+00:00,19.65,85.049995,0.0,0.0,0.0,1.01999999,0.3825738,0.04441435220882483,0.24731003774422483,Low
2019-05-03 18:30:00+00:00,19.65,85.049995,0.0,0.0,0.0,0.27999999,0.3825738,0.03393660975656356,0.2431189407633203,Low
2019-05-03 19:00:00+00:00,19.65,85.049995,0.0,0.0,0.0,0.179999996,0.3825738,0.027491359683150234,0.24054084073395499,Low
2019-05-03 19:30:00+00:00,19.65,85.049995,0.0,0.0,0.0,0.09,0.3825738,0.021816667373832716,0.23827096381022797,Low
2019-05-03 20:00:00+00:00,19.65,85.049995,0.0,0.0,0.0,0.09,0.3825738,0.017043291535748396,0.23636161347499424,Low
2019-05-03 20:30:00+00:00,19.65,85.049995,0.0,0.0,0.0,0.03,0.3825738,0.011423890620427037,0.2341138531088657,Low
2019-05-03 21:00:00+00:00,19.65,85.049995,0.0,0.0,0.0,0.0,0.3825738,0.008580431877267519,0.2329764696116019,Low
2019-05-03 21:30:00+00:00,19.65,85.049995,0.0,0.0,0.0,0.0,0.3825738,0.006655379523218634,0.23220644866998233,Low
2019-05-03 22:00:00+00:00,19.65,85.049995,0.0,0.0,0.0,0.0,0.3825738,0.005480399835449355,0.23173645679487462,Low
2019-05-03 22:30:00+00:00,19.65,85.049995,0.0,0.0,0.0,0.0,0.3825738,0.005041045583774751,0.23156071509420478,Low
2019-05-03 23:00:00+00:00,19.65,85.049995,0.0,0.0,0.0,0.0,0.3825738,0.004165299983160216,0.23121041685395896,Low
2019-05-03 23:30:00+00:00,19.65,85.049995,0.0,0.0,0.0,0.0,0.3825738,0.0026221803248508875,0.23059316899063523,Low
2019-05-04 00:00:00+00:00,19.65,85.049995,0.0,0.0,0.0,0.0,0.3825738,0.0017495154757480847,0.23024410305099413,Low
2019-05-02 00:00:00+00:00,19.65,85.15,0.0,0.0,0.0,0.0,0.99983907,0.0,0.5999034643173218,High
2019-05-02 00:30:00+00:00,19.65,85.15,0.03,0.03,0.03,0.03,0.99983907,0.0010068049466294003,0.6003061862959735,High
2019-05-02 01:00:00+00:00,19.65,85.15,0.01,0.04,0.04,0.04,0.99983907,0.0007777538346217944,0.6002145658511705,High
2019-05-02 01:30:00+00:00,19.65,85.15,0.06,0.07,0.1,0.1,0.99983907,0.0023166966319340615,0.6008301429700954,High
2019-05-02 02:00:00+00:00,19.65,85.15,0.0,0.06,0.1,0.1,0.99983907,0.0011942966662185138,0.6003811829838092,High
2019-05-02 02:30:00+00:00,19.65,85.15,0.0,0.0,0.1,0.1,0.99983907,0.0015110821155225162,0.6005078971635308,High
2019-05-02 03:00:00+00:00,19.65,85.15,0.0,0.0,0.1,0.1,0.99983907,0.0022256056096918437,0.6007937065611985,High
2019-05-02 03:30:00+00:00,19.65,85.15,0.0,0.0,0.07,0.1,0.99983907,0.0036958757212194825,0.6013818146058095,High
2019-05-02 04:00:00+00:00,19.65,85.15,0.0,0.0,0.06,0.1,0.99983907,0.007430713226327814,0.602875749607853,High
